source_url,source_file,rows,error
https://drive.google.com/uc?export=download&id=1iol-WuAl2pqRLvn5LFawdmeHy1ZJByDt,data\raw\WY\2026-09-05\b931bc2f0b183a69ba6af4d62df5958117f7d87c7324b5f99c51688c49796b0c_uc,1,
https://drive.google.com/uc?export=download&id=1DzUrBeYwjDo_Any1S6D_vEfLlsZU22BG,data\raw\WY\2026-09-05\93280865c641f26a8de37fcd0284237bee092e2065dd1b7216f1fe123353b3cb_uc,1,
https://drive.google.com/uc?export=download&id=1do7amD23EIMYO3PWkhYU6GDVvmrrSNDr,data\raw\WY\2026-09-05\158c0c01fcd7d2eac8112f3ce73a858c7c638d6724354287b6eec33e15e1eb1f_uc,1,
https://drive.google.com/uc?export=download&id=10X1RJ0-yXEBcsvviS6P8n2qUL82-C3nb,data\raw\WY\2026-09-05\09a0e92deec5cac756ac693db154ba3f0bc88f6c1c70e46d60988f47aa0cef27_uc,1,
https://drive.google.com/uc?export=download&id=16u6c03s0sxM8i27v48HbUciZgxfVvQmS,data\raw\WY\2026-09-05\ebaa7f11b0187a08382b7f5e24959e422494c60aa163e82e0b09a4f31f3ca14f_uc,1,
https://drive.google.com/uc?export=download&id=17xImABYprebf9GqBjkGYBZfHLcJFj7iy,data\raw\WY\2026-09-05\466ff2aa05dec5835e18d28fcd8e6428bb1b017e123508c7ca257bc08fc70d0f_uc,1,
https://drive.google.com/uc?export=download&id=1VZIpL1RUQiVS4HUsiiD1yXKfHFzsqykF,data\raw\WY\2026-09-05\83561f041332255d0585ea5a64f6c9cf6be506fafacc1a0594f47352201d4fa8_uc,1,
https://drive.google.com/uc?export=download&id=1ydC30_4Rx1X6nFpvOv7x1WLcBzGcDaeF,data\raw\WY\2026-09-05\8aff6407d01291c2e78f724db54503e0a3324314980ce6ad6e0bd1aac68bf0d7_uc,1,
https://drive.google.com/uc?export=download&id=1Yk34_vkLTZU1YKBrObS9mZFwIYj5pQz2,data\raw\WY\2026-09-05\2f7c2cd6d065afeb989dd853dc7799a73aefffec2b3eac367416293f703cf411_uc,1,
https://drive.google.com/uc?export=download&id=1CBrbofC4FjhGD6ye7AQgzvkqLt7lI77n,data\raw\WY\2026-09-05\be03d3aeb320022bba28cf5a9c488bc5d06bea5108a09068e08565dfcab2a7a2_uc,1,
https://drive.google.com/uc?export=download&id=1DGxMialmHklyZnhwgQDpTdfn2fxe7Pt3,data\raw\WY\2026-09-05\6d758b0e4596cb7f995e0725fdcf7252701b15787880c636fc2bc0c482717cf2_uc,1,
https://drive.google.com/uc?export=download&id=1Gn5A8vJ5aW1a7y226tbyicu2ZdRhaxHB,data\raw\WY\2026-09-05\f9e945904c16fabe09b23b63d9f2861f53fb72dca11b47790fdd17e86f68f58b_uc,1,
https://drive.google.com/uc?export=download&id=147YvjF1PqGuVDCiutbYMZ376FmZdnmab,data\raw\WY\2026-09-05\41a1af0668f0dc8d51d49ae88dd6bec08811e600bc0ec58269003b50fd6d1df3_uc,1,
https://drive.google.com/uc?export=download&id=1YbW_Cu18hja5V4VNj0VQprL7y29x4cnB,data\raw\WY\2026-09-05\e7ad3d610b969e3f9a33ddbc7e953352bd6ac00f84a2924fd9d7baf507c06515_uc,1,
https://drive.google.com/uc?export=download&id=1j12s7AszLJwgwDD9O0YyQEMIxvcDncdv,data\raw\WY\2026-09-05\0914281430037cf7f851e04651ada5d9a03fa20de324fdfd3db68b1e14dbd07b_uc,1,
https://drive.google.com/uc?export=download&id=1dYFwLhQXlPis3fFxH3DpzA6eMzh6o_va,data\raw\WY\2026-09-05\ec54c9fa653b490431e1e251007cdc911bde1052fc3359029579c1f5fd15e797_uc,1,
https://drive.google.com/uc?export=download&id=1nBFNWwH_sUk23uGbSDZC7uzQuww3HUxX,data\raw\WY\2026-09-05\3c96e767db01359c45dbb129dab959303e9c38905cdad17be42dfd49ccef8d2a_uc,1,
https://drive.google.com/uc?export=download&id=14cI28siIRjk2ry8BnjnUCsY7U94deYvu,data\raw\WY\2026-09-05\8209d71739d15994b138a7da18c473463910c74b4e8cbc98d9c791abe9ad9eaf_uc,1,
https://drive.google.com/uc?export=download&id=1Xn2RReTj0Wz3LxdqTecihsmLfs4C0iy2,data\raw\WY\2026-09-05\ac2166f99601d0b5da416376c8ed1b8626c7f91c84a65395df61968fc9c60cac_uc,1,
https://drive.google.com/uc?export=download&id=1j3ClqSoBOVquJihZ1KXVk07ugiNfDq1b,data\raw\WY\2026-09-05\49cf4cea1e9c2eebc44eebed1ba8986e009c9f83b4c0c5596d402322ac41e94d_uc,1,
